source_node_id	dest_node_id	route	snr_towards	route_back	snr_back	ts	hop_start	hop_limit	request_id
!bfa97d12	!a1d75fc4	[1780406593,4134126952,3562773560,3691266497,1129746596]	[48,-11,-23,3,3,33]	[1692561267,3163572056]	[44,-40]	1782930921	7	6	0
!bfa97d12	!a1d75fc4	[1780406593,4134126952,3562773560,3691266497,1129746596]	[48,-11,-23,3,3,33]	[1692561267,3163572056]	[44,-40]	1782930921	7	6	0
!bfa97d12	!a1d75fc4	[1780406593,4134126952,3562773560,3691266497,1129746596]	[48,-11,-23,3,3,33]	[1660481172,3691266497]	[-18,-40]	1782930923	7	5	0
!bfa97d12	!a1d75fc4	[1780406593,4134126952,3562773560,3691266497,1129746596]	[48,-11,-23,3,3,33]	[1660481172,3691266497]	[-18,-40]	1782930923	7	5	0
!f9ad7134	!433c7c48	[1151812846,2676575955]	[3,28,45]	[2676575955,4134198428]	[29,46]	1782931043	4	3	0
!f9ad7134	!433c7c48	[1151812846,2676575955]	[3,28,45]	[2676575955,4134198428]	[29,46]	1782931043	4	3	0
!f9ad7134	!433c7c48	[]	[0,7,11]	[]	[7,11,-10]	1782931043	4	\N	0
!f9ad7134	!433c7c48	[]	[0,7,11]	[]	[7,11,-10]	1782931043	4	\N	0
!a1d75fc4	!1a036b16	[1780406593,3215555858]	[54,-26]	[]	[]	1782931196	7	5	0
!a1d75fc4	!1a036b16	[1780406593,3215555858]	[54,-26]	[]	[]	1782931196	7	5	0
!a1d75fc4	!1a036b16	[1780406593,3215555858]	[54,-26]	[]	[]	1782931197	7	5	0
!a1d75fc4	!1a036b16	[1780406593,3215555858]	[54,-26]	[]	[]	1782931197	7	5	0
!a1d75fc4	!1a036b16	[1780406593,3215555858,1692561267,3163572056]	[54,-26,47,-28]	[]	[]	1782931199	7	4	0
!a1d75fc4	!1a036b16	[1780406593,3215555858,1692561267,3163572056]	[54,-26,47,-28]	[]	[]	1782931199	7	4	0
!b1610d41	!85ea686a	[4134538928]	[-28]	[]	[]	1782931381	7	7	0
!b1610d41	!85ea686a	[4134538928]	[-28]	[]	[]	1782931381	7	7	0
!b1610d41	!85ea686a	[3783007151,2323964937]	[-7,-18]	[]	[]	1782931382	7	6	0
!b1610d41	!85ea686a	[3783007151,2323964937]	[-7,-18]	[]	[]	1782931382	7	6	0
!b1610d41	!85ea686a	[1731139699,1128104580]	[27,6]	[]	[]	1782931384	7	5	0
!b1610d41	!85ea686a	[1731139699,1128104580]	[27,6]	[]	[]	1782931384	7	5	0
!b1610d41	!85ea686a	[3783007151,2323964937,70044471,1725113834]	[-7,-18,48,-31]	[]	[]	1782931390	7	6	0
!b1610d41	!85ea686a	[3783007151,2323964937,70044471,1725113834]	[-7,-18,48,-31]	[]	[]	1782931390	7	6	0
!a1d75fc4	!43a92a8	[1780406593,4134126952,3562773560]	[46,-14,-7]	[]	[]	1782931547	7	4	0
!a1d75fc4	!43a92a8	[1780406593,4134126952,3562773560]	[46,-14,-7]	[]	[]	1782931547	7	4	0
!a1d75fc4	!43a92a8	[1780406593,1130030704,2658580024,2274067141]	[46,-17,-34,-33]	[]	[]	1782931551	7	3	0
!a1d75fc4	!43a92a8	[1780406593,1130030704,2658580024,2274067141]	[46,-17,-34,-33]	[]	[]	1782931551	7	3	0
!a1d75fc4	!43a92a8	[1780406593,4134126952,3562773560,241233033,1692561267,3163572056]	[46,-14,-7,-24,21,-35]	[]	[]	1782931552	7	2	0
!a1d75fc4	!43a92a8	[1780406593,4134126952,3562773560,241233033,1692561267,3163572056]	[46,-14,-7,-24,21,-35]	[]	[]	1782931552	7	2	0
!43a92a8	!a1d75fc4	[1780406593,1130030704,2658580024,2274067141,463615188]	[46,-17,-34,-33,4,9]	[3605086695]	[-25]	1782931557	5	4	0
!43a92a8	!a1d75fc4	[1780406593,1130030704,2658580024,2274067141,463615188]	[46,-17,-34,-33,4,9]	[3605086695]	[-25]	1782931557	5	4	0
!43a92a8	!a1d75fc4	[1780406593,1130030704,2658580024,2274067141,463615188]	[46,-17,-34,-33,4,9]	[3605086695,3215555858]	[-25,43]	1782931557	5	4	0
!43a92a8	!a1d75fc4	[1780406593,1130030704,2658580024,2274067141,463615188]	[46,-17,-34,-33,4,9]	[3605086695,3215555858]	[-25,43]	1782931557	5	4	0
!43a92a8	!a1d75fc4	[1780406593,1130030704,2658580024,2274067141,463615188]	[46,-17,-34,-33,4,9]	[3605086695,3215555858,501821116,3641153625,3163572056]	[-25,43,-26,42,26]	1782931564	5	1	0
!43a92a8	!a1d75fc4	[1780406593,1130030704,2658580024,2274067141,463615188]	[46,-17,-34,-33,4,9]	[3605086695,3215555858,501821116,3641153625,3163572056]	[-25,43,-26,42,26]	1782931564	5	1	0
!349fe479	!433cfd58	[3156624959,3641153625,501821116]	[24,-24,48,54]	[]	[]	1782931797	5	5	0
!349fe479	!433cfd58	[3156624959,3641153625,501821116]	[24,-24,48,54]	[]	[]	1782931797	5	5	0
!349fe479	!433cfd58	[3156624959,3641153625,501821116]	[24,-24,48,54]	[501821116,3641153625,3163572056]	[54,23,27]	1782931801	5	2	0
!349fe479	!433cfd58	[3156624959,3641153625,501821116]	[24,-24,48,54]	[501821116,3641153625,3163572056]	[54,23,27]	1782931801	5	2	0
!349fe479	!433cfd58	[3156624959,3641153625,501821116]	[24,-24,48,54]	[501821116,3641153625,2274067141,180997892]	[54,23,16,-4]	1782931804	5	1	0
!349fe479	!433cfd58	[3156624959,3641153625,501821116]	[24,-24,48,54]	[501821116,3641153625,2274067141,180997892]	[54,23,16,-4]	1782931804	5	1	0
!a1d75fc4	!e60ec89	[1780406593,3215555858]	[50,-28]	[]	[]	1782931909	7	5	0
!a1d75fc4	!e60ec89	[1780406593,3215555858]	[50,-28]	[]	[]	1782931909	7	5	0
!a1d75fc4	!e60ec89	[1780406593,3215555858]	[50,-28]	[]	[]	1782931910	7	5	0
!a1d75fc4	!e60ec89	[1780406593,3215555858]	[50,-28]	[]	[]	1782931910	7	5	0
!4063ec8	!433c7c48	[]	[6,-6,12,0]	[]	[4,-7,4,-10]	1782931945	3	\N	0
!4063ec8	!433c7c48	[]	[6,-6,12,0]	[]	[4,-7,4,-10]	1782931945	3	\N	0
!a1d75fc4	!849b62f0	[1780406593,1130030704,2274067141]	[47,-26,-24]	[]	[]	1782932095	7	4	0
!a1d75fc4	!849b62f0	[1780406593,1130030704,2274067141]	[47,-26,-24]	[]	[]	1782932095	7	4	0
!a1d75fc4	!849b62f0	[1780406593,4134126952,3562773560]	[47,-13,-14]	[]	[]	1782932096	7	4	0
!a1d75fc4	!849b62f0	[1780406593,4134126952,3562773560]	[47,-13,-14]	[]	[]	1782932096	7	4	0
!a1d75fc4	!849b62f0	[1780406593,4134126952,3562773560,3215555858,1692561267,3163572056]	[47,-13,-14,31,46,-26]	[]	[]	1782932099	7	2	0
!a1d75fc4	!849b62f0	[1780406593,4134126952,3562773560,3215555858,1692561267,3163572056]	[47,-13,-14,31,46,-26]	[]	[]	1782932099	7	2	0
!849b62f0	!a1d75fc4	[1780406593,4134126952,3562773560]	[47,-13,-14,-28]	[3926063588,3562773560]	[49,-13]	1782932100	3	1	0
!849b62f0	!a1d75fc4	[1780406593,4134126952,3562773560]	[47,-13,-14,-28]	[3926063588,3562773560]	[49,-13]	1782932100	3	1	0
!849b62f0	!a1d75fc4	[1780406593,4134126952,3562773560]	[47,-13,-14,-28]	[3926063588,3562773560,3735193773]	[49,-13,-33]	1782932101	3	\N	0
!849b62f0	!a1d75fc4	[1780406593,4134126952,3562773560]	[47,-13,-14,-28]	[3926063588,3562773560,3735193773]	[49,-13,-33]	1782932101	3	\N	0
!f66adc9c	!433c7c48	[]	[5,4,11]	[]	[-9]	1782932121	3	\N	0
!f66adc9c	!433c7c48	[]	[5,4,11]	[]	[-9]	1782932121	3	\N	0
!f66adc9c	!433c7c48	[]	[5,4,11]	[]	[-9]	1782932166	3	\N	0
!f66adc9c	!433c7c48	[]	[5,4,11]	[]	[-9]	1782932166	3	\N	0
!f66adc9c	!433c7c48	[]	[5,4,11]	[]	[-9]	1782932204	3	\N	0
!f66adc9c	!433c7c48	[]	[5,4,11]	[]	[-9]	1782932204	3	\N	0
!b1610d41	!433ee75c	[1731139699,4134538928]	[26,42]	[]	[]	1782932282	7	6	0
!b1610d41	!433ee75c	[1731139699,4134538928]	[26,42]	[]	[]	1782932282	7	6	0
!b1610d41	!433ee75c	[3783007151,2323964937]	[-34,-14]	[]	[]	1782932283	7	6	0
!b1610d41	!433ee75c	[3783007151,2323964937]	[-34,-14]	[]	[]	1782932283	7	6	0
!433ee75c	!b1610d41	[]	[-40]	[4134538928]	[52]	1782932283	2	2	0
!433ee75c	!b1610d41	[]	[-40]	[4134538928]	[52]	1782932283	2	2	0
!433ee75c	!b1610d41	[]	[-40]	[1731139699,1128104580]	[-18,5]	1782932284	2	\N	0
!433ee75c	!b1610d41	[]	[-40]	[1731139699,1128104580]	[-18,5]	1782932284	2	\N	0
!433ee75c	!b1610d41	[]	[-40]	[1731139699,3783007151,2323964937]	[-18,1,-15]	1782932285	2	1	0
!433ee75c	!b1610d41	[]	[-40]	[1731139699,3783007151,2323964937]	[-18,1,-15]	1782932285	2	1	0
!433ee75c	!b1610d41	[]	[-40]	[1731139699,3783007151,2323964937,70044471,1725113834]	[-18,1,-15,41,-30]	1782932289	2	1	0
!433ee75c	!b1610d41	[]	[-40]	[1731139699,3783007151,2323964937,70044471,1725113834]	[-18,1,-15,41,-30]	1782932289	2	1	0
!64e26f73	!433cfd58	[3977992601,341110149,3163572056]	[49,-35,40,-42]	[3641153625]	[-28]	1782932289	4	3	0
!64e26f73	!433cfd58	[3977992601,341110149,3163572056]	[49,-35,40,-42]	[3641153625]	[-28]	1782932289	4	3	0
!64e26f73	!433cfd58	[3977992601,341110149,3163572056]	[49,-35,40,-42]	[3215555858,3691266497]	[43,-14]	1782932291	4	2	0
!64e26f73	!433cfd58	[3977992601,341110149,3163572056]	[49,-35,40,-42]	[3215555858,3691266497]	[43,-14]	1782932291	4	2	0
!a1d75fc4	!4bb17e8e	[1780406593,3215555858]	[46,-15]	[]	[]	1782932631	7	5	0
!a1d75fc4	!4bb17e8e	[1780406593,3215555858]	[46,-15]	[]	[]	1782932631	7	5	0
!a1d75fc4	!4bb17e8e	[1780406593,3215555858]	[46,-15]	[]	[]	1782932632	7	5	0
!a1d75fc4	!4bb17e8e	[1780406593,3215555858]	[46,-15]	[]	[]	1782932632	7	5	0
!a1d75fc4	!4bb17e8e	[1780406593,3215555858,1692561267,3163572056]	[46,-15,45,-31]	[]	[]	1782932633	7	4	0
!a1d75fc4	!4bb17e8e	[1780406593,3215555858,1692561267,3163572056]	[46,-15,45,-31]	[]	[]	1782932633	7	4	0
!a1d75fc4	!62f8ee94	[1780406593,3215555858]	[48,-13]	[]	[]	1782932811	7	5	0
!a1d75fc4	!62f8ee94	[1780406593,3215555858]	[48,-13]	[]	[]	1782932811	7	5	0
!a1d75fc4	!62f8ee94	[1780406593,3215555858]	[48,-13]	[]	[]	1782932812	7	5	0
!a1d75fc4	!62f8ee94	[1780406593,3215555858]	[48,-13]	[]	[]	1782932812	7	5	0
!a1d75fc4	!62f8ee94	[1780406593,3215555858,501821116,3641153625,3163572056]	[48,-13,-45,17,28]	[]	[]	1782932817	7	2	0
!a1d75fc4	!62f8ee94	[1780406593,3215555858,501821116,3641153625,3163572056]	[48,-13,-45,17,28]	[]	[]	1782932817	7	2	0
!a1d75fc4	!433cfd58	[3156624959,3641153625,1130030704,1780406593]	[20,-25,-14,-24,52]	[1780406593,2658580024,1130030704,2274067141]	[44,-39,-23,-27]	1782933148	4	\N	0
!a1d75fc4	!433cfd58	[3156624959,3641153625,1130030704,1780406593]	[20,-25,-14,-24,52]	[1780406593,2658580024,1130030704,2274067141]	[44,-39,-23,-27]	1782933148	4	\N	0
!a1d75fc4	!433cfd58	[3156624959,3641153625,1130030704,1780406593]	[20,-25,-14,-24,52]	[1780406593,4134126952,1771823848]	[44,-21,27]	1782933148	4	1	0
!a1d75fc4	!433cfd58	[3156624959,3641153625,1130030704,1780406593]	[20,-25,-14,-24,52]	[1780406593,4134126952,1771823848]	[44,-21,27]	1782933148	4	1	0
!b1610d41	!a5b65014	[4134538928]	[-22]	[]	[]	1782933180	7	7	0
!b1610d41	!a5b65014	[4134538928]	[-22]	[]	[]	1782933180	7	7	0
!a1d75fc4	!d6f8f838	[1780406593,2658580024,2274067141,180997892,4055875178,3215555858]	[46,-46,-36,26,-38,11]	[]	[]	1782933195	7	1	0
!a1d75fc4	!d6f8f838	[1780406593,2658580024,2274067141,180997892,4055875178,3215555858]	[46,-46,-36,26,-38,11]	[]	[]	1782933195	7	1	0
!a1d75fc4	!8944a6da	[1780406593,1771823848,3215555858,3148250271]	[49,-48,22,-32]	[]	[]	1782933534	7	3	0
!a1d75fc4	!8944a6da	[1780406593,1771823848,3215555858,3148250271]	[49,-48,22,-32]	[]	[]	1782933534	7	3	0
!a1d75fc4	!8944a6da	[1780406593,1771823848,3006403803]	[49,-48,-24]	[]	[]	1782933534	7	4	0
!a1d75fc4	!8944a6da	[1780406593,1771823848,3006403803]	[49,-48,-24]	[]	[]	1782933534	7	4	0
!a1d75fc4	!8944a6da	[1780406593,1771823848,3215555858,1692561267,3163572056]	[49,-48,22,47,-31]	[]	[]	1782933535	7	3	0
!a1d75fc4	!8944a6da	[1780406593,1771823848,3215555858,1692561267,3163572056]	[49,-48,22,47,-31]	[]	[]	1782933535	7	3	0
!a1d75fc4	!db29dd48	[4134126952,3605086695,3215555858]	[-41,22,42]	[]	[]	1782933891	7	5	0
!a1d75fc4	!db29dd48	[4134126952,3605086695,3215555858]	[-41,22,42]	[]	[]	1782933891	7	5	0
!a1d75fc4	!db29dd48	[4134126952,3605086695,3215555858,1692561267,3163572056]	[-41,22,42,46,-33]	[]	[]	1782933894	7	4	0
!a1d75fc4	!db29dd48	[4134126952,3605086695,3215555858,1692561267,3163572056]	[-41,22,42,46,-33]	[]	[]	1782933894	7	4	0
!a1d75fc4	!db29dd48	[4134126952,3605086695,3215555858,241233033]	[-41,22,42,-10]	[]	[]	1782933894	7	4	0
!a1d75fc4	!db29dd48	[4134126952,3605086695,3215555858,241233033]	[-41,22,42,-10]	[]	[]	1782933895	7	4	0
!a1d75fc4	!50734ef3	[1780406593,2658580024]	[46,-45]	[]	[]	1782934063	7	5	0
!a1d75fc4	!50734ef3	[1780406593,2658580024]	[46,-45]	[]	[]	1782934063	7	5	0
!a1d75fc4	!50734ef3	[1780406593,4134126952,3562773560]	[46,-33,-17]	[]	[]	1782934065	7	4	0
!a1d75fc4	!50734ef3	[1780406593,4134126952,3562773560]	[46,-33,-17]	[]	[]	1782934065	7	4	0
!a1d75fc4	!50734ef3	[1780406593,2658580024,501821116,436431638,341110149]	[46,-45,-44,-16,-44]	[]	[]	1782934066	7	2	0
!a1d75fc4	!50734ef3	[1780406593,2658580024,501821116,436431638,341110149]	[46,-45,-44,-16,-44]	[]	[]	1782934066	7	2	0
!50734ef3	!a1d75fc4	[1780406593,2658580024,501821116,436431638]	[46,-45,-44,-16,7]	[436431638]	[1]	1782934070	5	4	0
!50734ef3	!a1d75fc4	[1780406593,2658580024,501821116,436431638]	[46,-45,-44,-16,7]	[436431638]	[1]	1782934070	5	4	0
!50734ef3	!a1d75fc4	[1780406593,2658580024,501821116,436431638]	[46,-45,-44,-16,7]	[436431638,3606640696,341110149]	[1,-39,18]	1782934072	5	2	0
!50734ef3	!a1d75fc4	[1780406593,2658580024,501821116,436431638]	[46,-45,-44,-16,7]	[436431638,3606640696,341110149]	[1,-39,18]	1782934072	5	2	0
!b1610d41	!433d8284	[4134538928]	[-28]	[]	[]	1782934081	7	7	0
!b1610d41	!433d8284	[4134538928]	[-28]	[]	[]	1782934081	7	7	0
!b1610d41	!433d8284	[3783007151,2323964937]	[6,-20]	[]	[]	1782934082	7	6	0
!b1610d41	!433d8284	[3783007151,2323964937]	[6,-20]	[]	[]	1782934082	7	6	0
!433d8284	!b1610d41	[1731139699]	[26,11]	[2780188692,1731139699,4134538928]	[-13,-32,41]	1782934085	3	2	0
!433d8284	!b1610d41	[1731139699]	[26,11]	[2780188692,1731139699,4134538928]	[-13,-32,41]	1782934085	3	2	0
!433d8284	!b1610d41	[1731139699]	[26,11]	[2780188692,3783007151,2323964937]	[-13,-26,-23]	1782934086	3	2	0
!433d8284	!b1610d41	[1731139699]	[26,11]	[2780188692,3783007151,2323964937]	[-13,-26,-23]	1782934086	3	2	0
!433d8284	!b1610d41	[1731139699]	[26,11]	[2780188692,3783007151,2323964937,70044471,1725113834]	[-13,-26,-23,45,-31]	1782934093	3	2	0
!433d8284	!b1610d41	[1731139699]	[26,11]	[2780188692,3783007151,2323964937,70044471,1725113834]	[-13,-26,-23,45,-31]	1782934093	3	2	0
!a1d75fc4	!c4b05f20	[1780406593,4134126952,3605086695,3215555858]	[49,-17,17,43]	[]	[]	1782934265	7	4	0
!a1d75fc4	!c4b05f20	[1780406593,4134126952,3605086695,3215555858]	[49,-17,17,43]	[]	[]	1782934265	7	4	0
!a1d75fc4	!c4b05f20	[1780406593,4134126952,3605086695,3215555858]	[49,-17,17,43]	[]	[]	1782934266	7	4	0
!a1d75fc4	!c4b05f20	[1780406593,4134126952,3605086695,3215555858]	[49,-17,17,43]	[]	[]	1782934266	7	4	0
!a1d75fc4	!c4b05f20	[1780406593,4134126952,3605086695,3215555858,1692561267,3163572056]	[49,-17,17,43,48,-37]	[]	[]	1782934267	7	3	0
!a1d75fc4	!c4b05f20	[1780406593,4134126952,3605086695,3215555858,1692561267,3163572056]	[49,-17,17,43,48,-37]	[]	[]	1782934267	7	3	0
!da5afc8c	!433c7c48	[1151812846,2676575955,1692076676]	[25,26,41,6]	[2053994620,1692076676,2676575955,4134198428]	[0,45,15,36]	1782934289	4	2	0
!da5afc8c	!433c7c48	[1151812846,2676575955,1692076676]	[25,26,41,6]	[2053994620,1692076676,2676575955,4134198428]	[0,45,15,36]	1782934289	4	2	0
!a1d75fc4	!435bb838	[1780406593,4134126952,3562773560]	[46,-10,-34]	[]	[]	1782934426	7	4	0
!a1d75fc4	!435bb838	[1780406593,4134126952,3562773560]	[46,-10,-34]	[]	[]	1782934427	7	4	0
!a1d75fc4	!435bb838	[1780406593,4134126952,3562773560,3215555858]	[46,-10,-34,32]	[]	[]	1782934427	7	3	0
!a1d75fc4	!435bb838	[1780406593,4134126952,3562773560,3215555858]	[46,-10,-34,32]	[]	[]	1782934427	7	3	0
!a1d75fc4	!435bb838	[1780406593,4134126952,3562773560,3215555858,1692561267,3163572056]	[46,-10,-34,32,48,-35]	[]	[]	1782934429	7	2	0
!a1d75fc4	!435bb838	[1780406593,4134126952,3562773560,3215555858,1692561267,3163572056]	[46,-10,-34,32,48,-35]	[]	[]	1782934429	7	2	0
!d2e42fd3	!433c7c48	[1151812846,2676575955,4134198428,48596208]	[24,8,44,46,41]	[48596208,4134198428,4054302076]	[28,44,-4]	1782934647	4	2	0
!d2e42fd3	!433c7c48	[1151812846,2676575955,4134198428,48596208]	[24,8,44,46,41]	[48596208,4134198428,4054302076]	[28,44,-4]	1782934647	4	2	0
!a1d75fc4	!a49cbdaf	[4134126952,4294967295,436431638]	[-32,-128,-16]	[]	[]	1782934784	7	4	0
!a1d75fc4	!a49cbdaf	[4134126952,4294967295,436431638]	[-32,-128,-16]	[]	[]	1782934784	7	4	0
!a1d75fc4	!a49cbdaf	[4134126952,3562773560]	[-32,-15]	[]	[]	1782934784	7	5	0
!a1d75fc4	!a49cbdaf	[4134126952,3562773560]	[-32,-15]	[]	[]	1782934784	7	5	0
!a1d75fc4	!a49cbdaf	[4134126952,4294967295,1692561267,3163572056]	[-32,-128,40,-31]	[]	[]	1782934785	7	4	0
!a1d75fc4	!a49cbdaf	[4134126952,4294967295,1692561267,3163572056]	[-32,-128,40,-31]	[]	[]	1782934785	7	4	0
!a49cbdaf	!a1d75fc4	[4134126952,2433946960]	[-32,-44,48]	[2433946960,67543040,1129746596]	[43,-37,-14]	1782934789	3	\N	0
!a49cbdaf	!a1d75fc4	[4134126952,2433946960]	[-32,-44,48]	[2433946960,67543040,1129746596]	[43,-37,-14]	1782934789	3	\N	0
!a49cbdaf	!a1d75fc4	[4134126952,2433946960]	[-32,-44,48]	[2433946960,3215555858]	[43,4]	1782934789	3	1	0
!a49cbdaf	!a1d75fc4	[4134126952,2433946960]	[-32,-44,48]	[2433946960,3215555858]	[43,4]	1782934789	3	1	0
!75406c48	!433c7c48	[1151812846,2676575955,4134198428,2869857186]	[16,8,31,48,-20]	[1129741496,4134198428]	[-29,54]	1782934827	5	3	0
!75406c48	!433c7c48	[1151812846,2676575955,4134198428,2869857186]	[16,8,31,48,-20]	[1129741496,4134198428]	[-29,54]	1782934827	5	3	0
!a1d75fc4	!1ba743c0	[3215555858]	[-43]	[]	[]	1782934965	7	6	0
!a1d75fc4	!1ba743c0	[3215555858]	[-43]	[]	[]	1782934965	7	6	0
!a1d75fc4	!1ba743c0	[3215555858,1692561267,3163572056]	[-43,47,-30]	[]	[]	1782934967	7	5	0
!a1d75fc4	!1ba743c0	[3215555858,1692561267,3163572056]	[-43,47,-30]	[]	[]	1782934967	7	5	0
!a1d75fc4	!1ba743c0	[3215555858,3691266497]	[-43,-22]	[]	[]	1782934967	7	5	0
!a1d75fc4	!1ba743c0	[3215555858,3691266497]	[-43,-22]	[]	[]	1782934967	7	5	0
!b1610d41	!b722591b	[4134538928]	[-29]	[]	[]	1782934981	7	7	0
!b1610d41	!b722591b	[4134538928]	[-29]	[]	[]	1782934981	7	7	0
!b1610d41	!b722591b	[3783007151,2323964937]	[-6,-18]	[]	[]	1782934982	7	6	0
!b1610d41	!b722591b	[3783007151,2323964937]	[-6,-18]	[]	[]	1782934982	7	6	0
!b1610d41	!b722591b	[3783007151,2323964937,70044471,1725113834]	[-6,-18,40,-30]	[]	[]	1782934988	7	6	0
!b1610d41	!b722591b	[3783007151,2323964937,70044471,1725113834]	[-6,-18,40,-30]	[]	[]	1782934988	7	6	0
!a1d75fc4	!f9246972	[3215555858]	[-38]	[]	[]	1782935145	7	6	0
!a1d75fc4	!f9246972	[3215555858]	[-38]	[]	[]	1782935145	7	6	0
!a1d75fc4	!f9246972	[3215555858]	[-38]	[]	[]	1782935146	7	6	0
!a1d75fc4	!f9246972	[3215555858]	[-38]	[]	[]	1782935146	7	6	0
!a1d75fc4	!f9246972	[3215555858,1692561267,3163572056]	[-38,45,-33]	[]	[]	1782935147	7	5	0
!a1d75fc4	!f9246972	[3215555858,1692561267,3163572056]	[-38,45,-33]	[]	[]	1782935147	7	5	0
!a1d75fc4	!da64b474	[1780406593,1130030704,3641153625]	[48,-43,-17]	[]	[]	1782935509	7	4	0
!a1d75fc4	!da64b474	[1780406593,1130030704,3641153625]	[48,-43,-17]	[]	[]	1782935509	7	4	0
!a1d75fc4	!da64b474	[1780406593,1130030704,3641153625,3156624959,3977992601,341110149]	[48,-43,-17,-29,37,-26]	[]	[]	1782935514	7	1	0
!a1d75fc4	!da64b474	[1780406593,1130030704,3641153625,3156624959,3977992601,341110149]	[48,-43,-17,-29,37,-26]	[]	[]	1782935514	7	1	0
!a1d75fc4	!2f6d212f	[1780406593,67150524,3215555858]	[48,-36,34]	[]	[]	1782935708	7	4	0
!a1d75fc4	!2f6d212f	[1780406593,67150524,3215555858]	[48,-36,34]	[]	[]	1782935708	7	4	0
!a1d75fc4	!2f6d212f	[1780406593,67150524,3215555858,3148250271]	[48,-36,34,-31]	[]	[]	1782935708	7	3	0
!a1d75fc4	!2f6d212f	[1780406593,67150524,3215555858,3148250271]	[48,-36,34,-31]	[]	[]	1782935708	7	3	0
!2f6d212f	!a1d75fc4	[1780406593,67150524,1770367524,1692561267,733904697,3664033176]	[48,-36,-37,8,-27,-21,58]	[3664033176,733904697,1692561267,3215555858]	[30,-15,-32,48]	1782935718	7	3	0
!2f6d212f	!a1d75fc4	[1780406593,67150524,1770367524,1692561267,733904697,3664033176]	[48,-36,-37,8,-27,-21,58]	[3664033176,733904697,1692561267,3215555858]	[30,-15,-32,48]	1782935718	7	3	0
!2f6d212f	!a1d75fc4	[1780406593,67150524,1770367524,1692561267,733904697,3664033176]	[48,-36,-37,8,-27,-21,58]	[3664033176,733904697,1692561267,3215555858,3148250271]	[30,-15,-32,48,-30]	1782935719	7	2	0
!2f6d212f	!a1d75fc4	[1780406593,67150524,1770367524,1692561267,733904697,3664033176]	[48,-36,-37,8,-27,-21,58]	[3664033176,733904697,1692561267,3215555858,3148250271]	[30,-15,-32,48,-30]	1782935719	7	2	0
!2f6d212f	!a1d75fc4	[1780406593,67150524,1770367524,1692561267,733904697,3664033176]	[48,-36,-37,8,-27,-21,58]	[3664033176,733904697,1692561267,4294967295,436431638,3606640696,341110149]	[30,-15,-32,-128,-21,-39,16]	1782935725	7	\N	0
!2f6d212f	!a1d75fc4	[1780406593,67150524,1770367524,1692561267,733904697,3664033176]	[48,-36,-37,8,-27,-21,58]	[3664033176,733904697,1692561267,4294967295,436431638,3606640696,341110149]	[30,-15,-32,-128,-21,-39,16]	1782935725	7	\N	0
!a1d75fc4	!85d2fa9e	[1780406593,3215555858]	[48,-40]	[]	[]	1782935868	7	5	0
!a1d75fc4	!85d2fa9e	[1780406593,3215555858]	[48,-40]	[]	[]	1782935869	7	5	0
!a1d75fc4	!85d2fa9e	[1780406593,3215555858]	[48,-40]	[]	[]	1782935869	7	5	0
!a1d75fc4	!85d2fa9e	[1780406593,3215555858]	[48,-40]	[]	[]	1782935870	7	5	0
!a1d75fc4	!85d2fa9e	[1780406593,3215555858,1692561267,3163572056]	[48,-40,46,-34]	[]	[]	1782935870	7	4	0
!a1d75fc4	!85d2fa9e	[1780406593,3215555858,1692561267,3163572056]	[48,-40,46,-34]	[]	[]	1782935870	7	4	0
!b1610d41	!1ba21c80	[4134538928]	[-27]	[]	[]	1782935881	7	7	0
!b1610d41	!1ba21c80	[4134538928]	[-27]	[]	[]	1782935881	7	7	0
!a1d75fc4	!bc904758	[1780406593,1130030704,2274067141]	[48,-14,-37]	[]	[]	1782936050	7	4	0
!a1d75fc4	!bc904758	[1780406593,1130030704,2274067141]	[48,-14,-37]	[]	[]	1782936050	7	4	0
!bc904758	!a1d75fc4	[1780406593,67150524,1692561267]	[48,-40,1,-38]	[]	[]	1782936050	5	5	0
!bc904758	!a1d75fc4	[1780406593,67150524,1692561267]	[48,-40,1,-38]	[]	[]	1782936050	5	5	0
!a1d75fc4	!bc904758	[1780406593,67150524,1129746596]	[48,-40,-2]	[]	[]	1782936050	7	4	0
!a1d75fc4	!bc904758	[1780406593,67150524,1129746596]	[48,-40,-2]	[]	[]	1782936051	7	4	0
!a1d75fc4	!a1d99378	[1780406593,4134126952,3562773560]	[47,-18,-18]	[]	[]	1782936239	7	4	0
!a1d75fc4	!a1d99378	[1780406593,4134126952,3562773560]	[47,-18,-18]	[]	[]	1782936239	7	4	0
!a1d75fc4	!a1d99378	[1780406593,4134126952,4294967295,1692561267,3163572056]	[47,-18,-128,41,-38]	[]	[]	1782936240	7	3	0
!a1d75fc4	!a1d99378	[1780406593,4134126952,4294967295,1692561267,3163572056]	[47,-18,-128,41,-38]	[]	[]	1782936240	7	3	0
!a1d75fc4	!a1d99378	[1780406593,4134126952,4294967295,1692561267,3215555858]	[47,-18,-128,41,41]	[]	[]	1782936240	7	2	0
!a1d75fc4	!a1d99378	[1780406593,4134126952,4294967295,1692561267,3215555858]	[47,-18,-128,41,41]	[]	[]	1782936241	7	2	0
!a1d75fc4	!8c609614	[1780406593,3215555858]	[48,-17]	[]	[]	1782936409	7	5	0
