"src","dst","heardCount","snrAvg","lastSeen"
"""!bc904758""","""!7c54cecf""","2","0","""2026-07-04T03:51:09.813496927Z"""
"""!bc904758""","""!909ec090""","18","0","""2026-07-04T03:16:06.205433286Z"""
"""!bc904758""","""!d6e141e7""","6","0","""2026-07-02T05:38:23.074139461Z"""
"""!bc904758""","""!1a6b9987""","10","0","""2026-07-04T09:10:20.054328804Z"""
"""!bc904758""","""!435bb838""","14","0","""2026-07-02T07:34:57.865807585Z"""
"""!bc904758""","""!db2f17c4""","14","0","""2026-07-04T08:22:23.598637378Z"""
"""!bc904758""","""!878b82c5""","10","0","""2026-07-03T21:14:32.638890933Z"""
"""!bc904758""","""!a1d99378""","12","0","""2026-07-02T03:33:12.929098073Z"""
"""!bc904758""","""!da64b598""","20","0","""2026-07-04T03:57:12.533146068Z"""
"""!bc904758""","""!6b5aa544""","78","-15.0256","""2026-07-04T09:01:23.038941263Z"""
"""!bc904758""","""!699be2e8""","10","0","""2026-07-02T04:14:07.991725205Z"""
"""!bc904758""","""!f1a75f0c""","4","0","""2026-07-04T06:04:29.005555724Z"""
"""!bc904758""","""!6c72ed4c""","2","0","""2026-06-30T03:39:06.073006008Z"""
"""!bc904758""","""!de3c2716""","8","0","""2026-07-01T07:21:43.320430431Z"""
"""!bc904758""","""!1454ed85""","184","28.2935","""2026-07-04T10:49:24.115592496Z"""
"""!bc904758""","""!eb9326c7""","14","0","""2026-07-02T07:38:04.655487475Z"""
"""!bc904758""","""!ada4e236""","16","0","""2026-07-01T14:36:50.306969973Z"""
"""!bc904758""","""!e00ced64""","4","0","""2026-07-01T07:58:15.888799328Z"""
"""!bc904758""","""!4ddc185d""","4","0","""2026-07-04T07:58:31.673429632Z"""
"""!bc904758""","""!afbbf63d""","6","0","""2026-07-01T02:39:08.808267646Z"""
"""!bc904758""","""!9e759a68""","14","0","""2026-07-02T06:05:15.215329491Z"""
"""!bc904758""","""!bc26463f""","18","0","""2026-07-01T14:23:52.505152486Z"""
"""!bc904758""","""!435ae670""","8","-11.75","""2026-07-04T02:15:25.516750902Z"""
"""!bc904758""","""!a49cbdaf""","20","0","""2026-07-03T19:41:21.826765256Z"""
"""!bc904758""","""!8851503c""","4","0","""2026-07-02T01:12:07.932413403Z"""
"""!bc904758""","""!f0cda289""","4","0","""2026-07-04T01:08:49.256182329Z"""
"""!bc904758""","""!1ba735d8""","16","-3.875","""2026-07-04T03:25:19.665919175Z"""
"""!bc904758""","""!349fe479""","24","28.5833","""2026-07-02T00:50:42.608377951Z"""
"""!bc904758""","""!435ae008""","10","0","""2026-07-04T02:27:10.766320428Z"""
"""!bc904758""","""!9e78b1f0""","18","0","""2026-07-04T04:46:19.440492979Z"""
"""!bc904758""","""!97d57985""","8","0","""2026-07-01T23:14:15.290460887Z"""
"""!bc904758""","""!2bbe7f39""","36","0","""2026-07-04T08:35:32.844427365Z"""
"""!bc904758""","""!9ee6bf80""","2","0","""2026-06-30T18:39:45.613318737Z"""
"""!bc904758""","""!dc0441c1""","20","0","""2026-07-04T09:19:40.80119228Z"""
"""!bc904758""","""!d45b9c38""","4","0","""2026-07-03T21:15:33.667830653Z"""
"""!1ba743c0""","""!a1d75fc4""","2","-30","""2026-07-03T22:06:00.614091227Z"""
"""!1ba743c0""","""!fb7d7888""","2","0","""2026-06-30T21:51:50.097028327Z"""
"""!1ba743c0""","""!878b82c5""","6","-0.666667","""2026-07-04T09:07:27.165546717Z"""
"""!1ba743c0""","""!49ea4c9c""","2","0","""2026-07-01T20:24:57.027702233Z"""
"""!1ba743c0""","""!0ac9cf04""","2","-16","""2026-07-03T22:50:18.251391832Z"""
"""!69829940""","""!3246d8b9""","3","51.6667","""2026-06-29T17:01:34.510488057Z"""
"""!69829940""","""!44a744ee""","8","20.75","""2026-07-02T12:55:39.779237103Z"""
"""!69829940""","""!a6962248""","2","0","""2026-07-02T02:05:53.628052442Z"""
"""!69829940""","""!433c7c48""","12","6","""2026-07-03T12:56:42.009202089Z"""
"""!33665478""","""!1ba21c80""","6","-23","""2026-07-04T10:14:14.953233645Z"""
"""!33665478""","""!49b5b764""","4","0","""2026-07-03T12:02:33.088857847Z"""
"""!33665478""","""!ba69b058""","8","-30","""2026-07-04T10:32:10.024895656Z"""
"""!33665478""","""!e17c1baf""","87","-5.47333","""2026-07-04T10:14:15.901705475Z"""
"""!33665478""","""!a5b65014""","8","24","""2026-07-02T11:08:42.13584699Z"""
"""!33665478""","""!ba6a5968""","8","-28","""2026-07-04T10:45:41.772007932Z"""
"""!33665478""","""!f670a39c""","6","-7.83333","""2026-06-30T01:01:39.128064084Z"""
"""!33665478""","""!f6700eb0""","48","-7.24375","""2026-07-04T10:56:44.476239871Z"""
"""!33665478""","""!b1610d41""","42","40.25","""2026-07-04T05:11:04.136831602Z"""
"""!9f894ed3""","""!a6962248""","6","45.6667","""2026-07-01T11:06:32.076337538Z"""
"""!9f894ed3""","""!2416f418""","12","1.66667","""2026-07-02T17:58:36.341559598Z"""
"""!9f894ed3""","""!eb255eea""","4","46.5","""2026-07-02T20:19:44.268382666Z"""
"""!9f894ed3""","""!7af9ae9b""","1","-4","""2026-06-27T11:52:48.295709524Z"""
"""!9f894ed3""","""!433c7c48""","33","27.0303","""2026-07-02T18:13:27.082801963Z"""
"""!9f894ed3""","""!11ec4ce6""","6","-38.6667","""2026-06-30T12:08:36.781710414Z"""
"""!9f894ed3""","""!d48145f8""","2","-38","""2026-06-30T18:52:32.048021745Z"""
"""!9f894ed3""","""!f66adc9c""","85","39.3412","""2026-07-03T19:43:50.480138237Z"""
"""!9f894ed3""","""!433c7bf0""","4","43.5","""2026-06-29T17:58:40.679509735Z"""
"""!9f894ed3""","""!04c5b724""","3","26.6667","""2026-07-02T19:40:35.4530763Z"""
"""!9f894ed3""","""!64db0a84""","33","35.9394","""2026-07-02T18:07:29.887136023Z"""
"""!9f894ed3""","""!62c53488""","2","-7","""2026-06-28T11:03:49.939064765Z"""
"""!ac5028ef""","""!d6da69b0""","4","-38","""2026-06-29T13:13:18.534176565Z"""
"""!ac5028ef""","""!e17c1baf""","2","3","""2026-06-30T13:21:23.943762931Z"""
"""!b1610d41""","""!e17c1baf""","1445","5.8114","""2026-07-04T10:46:38.213393243Z"""
"""!b1610d41""","""!5c4dc492""","457","56.2232","""2026-07-01T17:43:01.524051456Z"""
"""!b1610d41""","""!f6700eb0""","719","-5.24306","""2026-07-04T11:01:35.200275821Z"""
"""!b1610d41""","""!abd38c69""","2","-41","""2026-06-28T13:20:04.005198418Z"""
"""!b1610d41""","""!433d70b8""","14","36.5714","""2026-07-02T12:31:59.413910431Z"""
"""!b1610d41""","""!49479266""","2","-27","""2026-06-30T20:36:33.851228425Z"""
"""!b1610d41""","""!d6da69b0""","2","-41","""2026-06-30T05:00:48.584442534Z"""
"""!b1610d41""","""!a5b65014""","53","14.5849","""2026-07-04T09:16:40.989172644Z"""
"""!b1610d41""","""!fbbaee63""","144","53.5556","""2026-06-30T21:36:33.629548737Z"""
"""!b1610d41""","""!59ef7617""","6","-2","""2026-07-02T10:20:50.090592565Z"""
"""!b1610d41""","""!672f1873""","700","26.2572","""2026-07-04T10:59:59.024917489Z"""
"""!b1610d41""","""!f670a39c""","9","-10.1667","""2026-06-30T01:01:39.128064084Z"""
"""!f670b6b8""","""!699be2e8""","4","-49","""2026-07-03T05:41:16.406683885Z"""
"""!fe132891""","""!699b11f0""","2","51","""2026-07-03T02:33:49.312325513Z"""
"""!fe132891""","""!6985aa24""","2","35","""2026-07-04T01:27:14.234057564Z"""
"""!fe132891""","""!6a1ed941""","12","50.1667","""2026-07-04T07:28:28.879187787Z"""
"""!fe132891""","""!bfa97d12""","10","-28.6","""2026-07-02T21:59:16.010667998Z"""
"""!fe132891""","""!d6e141e7""","8","-31","""2026-07-04T09:23:24.572725436Z"""
"""!fe132891""","""!a1d75fc4""","8","49","""2026-07-02T20:08:11.618738294Z"""
"""!1454ed85""","""!ba0c79b0""","2","0","""2026-07-01T11:42:56.247276762Z"""
"""!1454ed85""","""!67f6fe46""","6","0","""2026-07-03T02:57:28.487563488Z"""
"""!1454ed85""","""!699b11f0""","4","0","""2026-07-02T09:50:08.52164301Z"""
"""!1454ed85""","""!4093fc0""","6","0","""2026-07-04T05:28:11.691100769Z"""
"""!1454ed85""","""!da64b474""","10","0","""2026-07-02T13:53:16.961877665Z"""
"""!1454ed85""","""!1de92ebc""","7","8","""2026-06-30T14:12:48.423459388Z"""
"""!1454ed85""","""!a49cbdaf""","4","0","""2026-07-02T13:41:21.419899068Z"""
"""!1454ed85""","""!435ae670""","4","-40","""2026-07-04T05:13:32.673940964Z"""
"""!1454ed85""","""!6c72ed4c""","2","0","""2026-06-30T02:39:17.623872104Z"""
"""!1454ed85""","""!a81e892""","4","0","""2026-07-04T03:15:14.765701653Z"""
"""!1454ed85""","""!a1d77a98""","6","0","""2026-07-04T02:00:24.836240359Z"""
"""!1454ed85""","""!435ae008""","2","0","""2026-07-03T03:45:15.278332913Z"""
"""!1454ed85""","""!64e26f73""","12","-24.5","""2026-07-04T00:33:59.673638363Z"""
"""!1454ed85""","""!699be574""","4","0","""2026-07-03T03:56:14.428521899Z"""
"""!1454ed85""","""!f1a7bb1c""","2","0","""2026-06-29T11:49:12.561750369Z"""
"""!1454ed85""","""!1a036b16""","118","-43.0847","""2026-07-04T10:15:23.618907558Z"""
"""!1454ed85""","""!416d2bbe""","2","0","""2026-07-02T01:18:08.350277448Z"""
"""!1454ed85""","""!bf082389""","2","0","""2026-06-29T10:30:49.451815567Z"""
"""!1454ed85""","""!4677cab""","4","0","""2026-06-30T15:01:13.126126769Z"""
"""!1454ed85""","""!2eb8e7c""","14","4","""2026-07-04T10:13:16.740486357Z"""
"""!1454ed85""","""!85d2fa9e""","10","0","""2026-07-03T13:59:09.876604765Z"""
"""!1454ed85""","""!2e60108""","6","0","""2026-07-03T21:44:17.967046187Z"""
"""!1454ed85""","""!349fe479""","46","29.8696","""2026-06-30T12:28:52.595647627Z"""
"""!1454ed85""","""!9ea138ec""","4","0","""2026-07-02T02:12:08.970528858Z"""
"""!1454ed85""","""!ed1b5999""","117","43.8462","""2026-07-03T19:49:37.994215398Z"""
"""!1454ed85""","""!10a406ad""","8","0","""2026-07-03T10:02:10.603050451Z"""
"""!1454ed85""","""!8944a6da""","2","0","""2026-06-30T07:18:44.712537275Z"""
"""!1454ed85""","""!183b2811""","2","0","""2026-07-03T02:36:13.584366778Z"""
"""!1454ed85""","""!4bb17e8e""","8","0","""2026-07-02T19:05:05.803086921Z"""
"""!1454ed85""","""!dea288ad""","4","0","""2026-07-01T08:55:01.322417563Z"""
"""!1454ed85""","""!6c72f588""","2","0","""2026-07-03T14:29:24.145924134Z"""
"""!1454ed85""","""!3e4f8220""","4","0","""2026-07-03T21:35:08.026736405Z"""
"""!1454ed85""","""!43a92a8""","2","0","""2026-07-03T18:47:15.436362754Z"""
"""!1454ed85""","""!fb7d7888""","8","0","""2026-07-02T16:11:17.623634623Z"""
"""!1454ed85""","""!406a000""","2","0","""2026-06-29T10:46:18.00205295Z"""
"""!1454ed85""","""!e00ced64""","2","0","""2026-07-01T07:57:47.979193157Z"""
"""!1454ed85""","""!5bc0582e""","20","-5.2","""2026-06-29T17:59:18.028513708Z"""
"""!1454ed85""","""!e60ec89""","2","0","""2026-07-01T06:52:38.319421848Z"""
"""!1454ed85""","""!55f241a0""","2","0","""2026-06-29T12:46:18.629552801Z"""
"""!1454ed85""","""!49637f26""","2","0","""2026-07-04T01:18:31.045325217Z"""
"""!1454ed85""","""!da75c0a0""","2","0","""2026-07-03T06:23:37.427166782Z"""
"""!1454ed85""","""!1ba735d8""","4","0","""2026-07-03T03:23:41.319050802Z"""
"""!1454ed85""","""!62f8ee94""","4","0","""2026-07-02T01:08:10.390172731Z"""
"""!1454ed85""","""!33917655""","6","12.6667","""2026-07-02T03:54:20.090602751Z"""
"""!1454ed85""","""!9e76b638""","4","0","""2026-07-02T13:50:33.818242716Z"""
"""!1454ed85""","""!dc0441c1""","4","0","""2026-07-02T15:14:14.759374089Z"""
"""!1454ed85""","""!bfa97d12""","34","21.6765","""2026-07-04T00:38:32.347603831Z"""
"""!1454ed85""","""!bba67c9f""","34","35.6471","""2026-07-02T09:31:59.360604376Z"""
"""!1454ed85""","""!435bb36c""","6","0","""2026-07-01T22:35:08.746328478Z"""
"""!1454ed85""","""!1309d50c""","6","0","""2026-07-02T11:47:18.004953416Z"""
"""!1454ed85""","""!ea02f9e4""","4","0","""2026-07-02T16:17:17.069392306Z"""
"""!1454ed85""","""!ada4e236""","2","0","""2026-06-29T14:34:10.742330789Z"""
"""!1454ed85""","""!d9079859""","27","14.7778","""2026-07-03T08:14:46.96005488Z"""
"""!1454ed85""","""!6a1ed941""","44","43.4091","""2026-07-03T11:11:26.920946959Z"""
"""!1454ed85""","""!9e78b1f0""","4","0","""2026-07-04T02:57:45.357066221Z"""
"""!1454ed85""","""!878b82c5""","2","0","""2026-07-04T03:33:14.951870937Z"""
"""!1454ed85""","""!a6da27e5""","2","0","""2026-06-29T11:30:59.349509039Z"""
"""!1454ed85""","""!8b8ec14e""","2","0","""2026-06-30T02:12:18.936527131Z"""
"""!1454ed85""","""!406c77c""","4","30","""2026-07-03T08:10:30.21324307Z"""
"""!1454ed85""","""!699be2e8""","4","0","""2026-07-04T09:23:19.389189066Z"""
"""!1454ed85""","""!6b5aa544""","6","0","""2026-07-02T03:42:11.02935751Z"""
"""!1454ed85""","""!49de8b8d""","8","0","""2026-07-04T10:52:31.764370885Z"""
"""!1454ed85""","""!2ab98f33""","4","0","""2026-07-04T01:09:14.494128608Z"""
"""!1454ed85""","""!6983e55c""","185","27.2973","""2026-06-29T17:17:06.791826951Z"""
"""!1454ed85""","""!da64b598""","8","0","""2026-07-04T04:31:12.070948763Z"""
"""!1454ed85""","""!4af2e6c3""","4","0","""2026-07-03T12:14:19.605913367Z"""
"""!1454ed85""","""!33654620""","4","0","""2026-07-04T10:37:15.775180486Z"""
"""!1454ed85""","""!9e75deb4""","2","0","""2026-06-29T10:36:48.052547029Z"""
"""!1454ed85""","""!28dbb563""","4","0","""2026-07-03T01:12:14.762843934Z"""
"""!1454ed85""","""!ac9cf04""","4","0","""2026-07-03T06:26:32.347167794Z"""
"""!1454ed85""","""!6c73bdb4""","10","33.8","""2026-07-03T01:56:46.33726285Z"""
"""!1454ed85""","""!80549e3e""","2","0","""2026-06-30T07:00:48.773575923Z"""
"""!1454ed85""","""!435690a4""","6","0","""2026-07-04T02:13:32.113979105Z"""
"""!1454ed85""","""!1ce588af""","2","0","""2026-06-30T01:54:26.544039371Z"""
"""!1454ed85""","""!8c609614""","12","0","""2026-07-03T08:08:30.803508999Z"""
"""!1454ed85""","""!8fa63a08""","6","0","""2026-07-03T12:11:04.525108807Z"""
"""!1454ed85""","""!d45b9c38""","2","0","""2026-07-03T06:17:26.537237284Z"""
"""!1454ed85""","""!d6f8f838""","20","13","""2026-07-03T14:05:40.734086208Z"""
"""!1454ed85""","""!a1d75fc4""","84","26.2143","""2026-07-04T10:49:24.115592496Z"""
"""!1454ed85""","""!6985aa24""","14","25.7143","""2026-07-03T12:05:22.505888839Z"""
"""!1454ed85""","""!f669e48c""","2","0","""2026-07-03T17:41:14.506214525Z"""
"""!1454ed85""","""!163b46b8""","2","0","""2026-07-02T23:48:58.51662725Z"""
"""!1454ed85""","""!2f6d212f""","8","-25","""2026-07-03T01:56:04.154187438Z"""
"""!1454ed85""","""!40859f0""","2","0","""2026-07-02T02:06:10.771715717Z"""
"""!1454ed85""","""!f1bfbe6a""","6","0","""2026-07-04T03:18:49.605266794Z"""
"""!1454ed85""","""!f9975d3a""","6","0","""2026-07-01T22:47:21.07452558Z"""
"""!1454ed85""","""!6984edcc""","6","0","""2026-07-03T16:38:33.317308375Z"""
"""!1454ed85""","""!ef34d6a1""","6","35.3333","""2026-06-29T17:01:26.612026225Z"""
"""!1454ed85""","""!1750d130""","4","0","""2026-07-01T23:26:30.283116277Z"""
"""!1454ed85""","""!bc904758""","422","35.0474","""2026-07-04T00:53:39.04041232Z"""
"""!1454ed85""","""!1de91c78""","22","12.1818","""2026-07-02T03:59:23.473006682Z"""
"""!1454ed85""","""!91131550""","4","0","""2026-07-01T04:54:57.049090861Z"""
"""!1454ed85""","""!db2f17c4""","6","0","""2026-07-01T18:07:27.53062245Z"""
"""!1454ed85""","""!9e759a68""","2","0","""2026-06-30T00:03:55.420186469Z"""
"""!1454ed85""","""!c4b05f20""","2","0","""2026-06-29T13:28:10.084609317Z"""
"""!1454ed85""","""!400a2bc""","6","0","""2026-07-04T08:19:24.826493567Z"""
"""!1454ed85""","""!55c75f28""","4","0","""2026-07-04T02:42:16.295841586Z"""
"""!1454ed85""","""!2bbe7f39""","6","0","""2026-07-04T08:37:29.279444669Z"""
"""!1454ed85""","""!50734ef3""","8","0","""2026-07-02T19:29:16.423518861Z"""
"""!1454ed85""","""!bc26463f""","195","14.9795","""2026-07-03T17:50:19.656472088Z"""
"""!1454ed85""","""!4356feb0""","4","0","""2026-06-29T23:33:55.624044223Z"""
"""!1454ed85""","""!2e7e858""","4","0","""2026-07-01T15:10:16.618315968Z"""
"""!1454ed85""","""!c82fe740""","2","0","""2026-07-04T09:40:23.131269619Z"""
"""!1454ed85""","""!62f9fcfc""","4","0","""2026-06-30T12:43:06.922569489Z"""
"""!1454ed85""","""!b33214db""","8","0","""2026-07-02T11:56:27.173349852Z"""
"""!1454ed85""","""!909ec090""","6","0","""2026-07-03T15:08:09.014259073Z"""
"""!1454ed85""","""!1f12a430""","4","0","""2026-07-02T21:26:04.146958849Z"""
"""!1454ed85""","""!f9246972""","4","0","""2026-07-03T07:47:21.939535165Z"""
"""!1454ed85""","""!5f573320""","10","0","""2026-07-04T01:23:28.906193282Z"""
"""!1454ed85""","""!eb9326c7""","4","0","""2026-06-29T19:34:11.755980632Z"""
"""!1454ed85""","""!392fbb57""","2","0","""2026-07-01T08:02:29.558663253Z"""
"""!1454ed85""","""!435ad4a0""","2","0","""2026-06-29T10:40:09.523395436Z"""
"""!1454ed85""","""!a1d99378""","2","0","""2026-07-01T14:04:09.898733124Z"""
"""!1454ed85""","""!db29dd48""","2","0","""2026-07-03T16:56:27.186928778Z"""
"""!1454ed85""","""!7c54cecf""","2","0","""2026-07-03T02:39:13.987041297Z"""
"""!1454ed85""","""!435ae664""","2","0","""2026-07-02T00:17:24.819589273Z"""
"""!1454ed85""","""!9c821f66""","2","0","""2026-07-03T21:11:27.757537498Z"""
"""!1454ed85""","""!62bd5bac""","2","0","""2026-06-29T12:15:53.382852434Z"""
"""!1454ed85""","""!433cfd58""","162","23.7778","""2026-07-03T21:20:11.337547025Z"""
"""!1454ed85""","""!49ea4c9c""","6","0","""2026-07-02T20:26:19.626889373Z"""
"""!1454ed85""","""!e3ca0c97""","2","0","""2026-07-02T21:29:19.126601185Z"""
"""!1454ed85""","""!97d57985""","6","0","""2026-07-01T17:12:50.277330615Z"""
"""!1454ed85""","""!1de9bb56""","4","0","""2026-07-04T01:54:14.766287926Z"""
"""!1454ed85""","""!a459bce7""","14","0","""2026-07-02T04:47:00.70369166Z"""
"""!1454ed85""","""!02eb8e7c""","4","55","""2026-06-29T16:05:48.127947292Z"""
"""!1454ed85""","""!4762ab17""","3","-14.3333","""2026-06-29T13:21:54.271783267Z"""
"""!1454ed85""","""!43577bb4""","2","0","""2026-06-30T15:41:04.443462612Z"""
"""!1454ed85""","""!de3c2716""","2","0","""2026-06-29T12:33:53.573504208Z"""
"""!bc26463f""","""!849b62f0""","2","0","""2026-07-03T06:56:22.618510248Z"""
"""!bc26463f""","""!d6f8f838""","8","44","""2026-07-04T00:53:39.04041232Z"""
"""!bc26463f""","""!a1d75fc4""","6","-27","""2026-07-01T23:11:28.706147334Z"""
"""!bc26463f""","""!43577bb4""","2","0","""2026-07-03T01:57:12.786785631Z"""
"""!bc26463f""","""!ed1b5999""","12","44","""2026-07-02T07:41:29.144995951Z"""
"""!bc26463f""","""!1de92ebc""","2","-28","""2026-07-01T13:53:12.30566385Z"""
"""!bc26463f""","""!67f6fe46""","2","0","""2026-07-03T03:47:15.307659269Z"""
"""!bc26463f""","""!4358e164""","2","-17","""2026-07-01T05:47:54.093822744Z"""
"""!bc26463f""","""!d9079859""","40","-25.95","""2026-07-03T22:21:22.047560885Z"""
"""!bc26463f""","""!1454ed85""","211","-19.9147","""2026-07-04T08:37:29.279444669Z"""
"""!bc26463f""","""!1de91c78""","4","-36","""2026-07-03T23:11:07.670247703Z"""
"""!bc26463f""","""!433cfd58""","127","-37.0079","""2026-07-03T22:18:23.948220906Z"""
"""!2fb7352c""","""!f6700eb0""","3","-12.0833","""2026-06-29T10:56:42.857669492Z"""
"""!2fb7352c""","""!b1610d41""","19","-5.35526","""2026-07-03T17:11:04.14013689Z"""
"""!02e734f0""","""!02e584f0""","2","52","""2026-07-02T15:41:21.278966396Z"""
"""!44a744ee""","""!9f894ed3""","126","17.3016","""2026-07-03T19:43:50.480138237Z"""
"""!02e60108""","""!2eb8e7c""","2","0","""2026-06-30T10:04:08.870176036Z"""
"""!02e60108""","""!f9246972""","1","0","""2026-06-27T13:39:58.193853928Z"""
"""!02e60108""","""!6983e55c""","1","24","""2026-06-27T13:40:03.394477142Z"""
"""!02e60108""","""!d45b9c38""","2","0","""2026-07-03T06:17:26.077457335Z"""
"""!02e60108""","""!f669c568""","2","0","""2026-07-03T10:08:28.654411732Z"""
"""!04063acc""","""!433c7c48""","4","-8","""2026-07-01T12:28:29.290583066Z"""
"""!02e7e858""","""!1ba735d8""","24","-35.6667","""2026-07-02T23:11:19.400605111Z"""
"""!02e7e858""","""!9e76b638""","4","-28.5","""2026-07-04T03:36:13.273580674Z"""
"""!02e7e858""","""!b33214db""","21","-35.4286","""2026-07-02T14:59:09.352095893Z"""
"""!02e7e858""","""!6984edcc""","4","50.5","""2026-07-03T02:15:16.064549537Z"""
"""!02e7e858""","""!bfa97d12""","6","-12.3333","""2026-07-02T10:17:17.772639768Z"""
"""!02e7e858""","""!0406a000""","10","-27.6","""2026-07-04T10:13:18.58946891Z"""
"""!02e7e858""","""!435ae670""","6","-44","""2026-06-30T11:10:21.054270451Z"""
"""!d376f483""","""!f6700eb0""","41","-4.47561","""2026-07-04T10:56:44.476239871Z"""
"""!ba620978""","""!f66adc9c""","2","-17","""2026-07-02T23:27:07.398079552Z"""
"""!1f12a430""","""!49de8b8d""","70","29.4","""2026-07-03T13:25:20.011524046Z"""
"""!1f12a430""","""!da64b598""","26","5.07692","""2026-07-03T08:25:16.679598554Z"""
"""!1f12a430""","""!2bbe7f39""","60","49.6333","""2026-07-03T14:55:17.542984486Z"""
"""!1f12a430""","""!406c77c""","14","44.1429","""2026-07-04T10:37:45.814486633Z"""
"""!0406f388""","""!b1610d41""","12","-10.25","""2026-07-02T21:11:03.980952111Z"""
"""!da64b598""","""!1ce588af""","4","-23","""2026-06-30T06:30:38.738560562Z"""
"""!da64b598""","""!da64b61c""","2","51","""2026-06-29T12:24:15.212922714Z"""
"""!da64b598""","""!5f573320""","12","-12","""2026-07-02T04:09:41.714128934Z"""
"""!da64b598""","""!8fa63a08""","4","-7","""2026-07-04T05:17:57.969373637Z"""
"""!da64b598""","""!a1d75fc4""","18","48.4444","""2026-07-02T07:56:25.995032331Z"""
"""!da64b598""","""!433cfd58""","4","54","""2026-06-30T02:08:45.922844949Z"""
"""!da64b598""","""!406c77c""","12","16","""2026-07-03T08:25:16.679598554Z"""
"""!da64b598""","""!2bbe7f39""","10","-23.2","""2026-07-02T05:06:13.561125911Z"""
"""!da64b598""","""!1f12a430""","18","-26.6667","""2026-07-01T08:27:01.849191024Z"""
"""!da64b598""","""!6b5aa544""","4","-17","""2026-06-30T07:05:48.410770637Z"""
"""!e5e047a9""","""!5c4dc492""","43","56.4419","""2026-06-28T12:50:07.673625564Z"""
"""!e5e047a9""","""!b1610d41""","2","56.5","""2026-06-28T10:20:06.27619546Z"""
"""!04c5b724""","""!f66adc9c""","4","24","""2026-07-02T19:40:35.4530763Z"""
"""!04c5b724""","""!a6962248""","2","49","""2026-06-30T18:40:37.264723657Z"""
"""!04c5b724""","""!d48145f8""","2","0","""2026-06-30T17:23:20.793636606Z"""
"""!04c5b724""","""!02e584f0""","3","47.3333","""2026-06-28T16:11:59.586680956Z"""
